source,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_impact,koi_model_snr,koi_steff,koi_slogg,ra,dec,koi_disposition,probability
TRAPSIT,0.0,1,0,0,0.981,161.3,5022.0,3.06,287.76627,42.32272,2,0.0
TRAPSIT,0.0,0,1,1,1.173,27.7,5877.0,4.445,297.82544,40.08799,2,0.0
TRAPSIT,0.0,1,0,0,1.28,11.2,4596.0,4.59,290.97659,38.996101,2,0.0
TRAPSIT,0.0,0,1,0,0.549,1948.2,5407.0,4.535,291.05634,38.974411,2,0.0
TRAPSIT,0.791,0,0,1,0.738,13.9,8277.0,3.693,291.06427,38.970661,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.226,11.6,5755.0,4.478,292.13519,38.926491,2,0.0
TRAPSIT,0.0,0,1,0,1.341,51.0,5455.0,4.381,292.4649,38.907421,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4398,16.4,7351.0,4.17,293.70566,38.95528,2,0.0
TRAPSIT,0.001,0,0,1,0.512,9.7,5967.0,4.43,293.93387,38.944839,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0483,7.6,5825.0,4.504,294.90323,38.95647,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,298.03879,40.324478,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0503,11.5,6171.0,4.337,298.20096,40.392319,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0543,13.0,5184.0,4.502,284.54691,40.468529,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.89532,40.46011,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4169,7.9,5931.0,4.396,287.77182,40.448051,2,0.0
TRAPSIT,0.0,0,1,0,9.666,671.1,6657.0,4.181,288.27094,40.400421,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.8176,7.6,5058.0,3.497,289.02536,40.422009,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0666,12.2,5831.0,4.236,290.74387,40.479488,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,285.14172,41.711552,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1812,6.4,3803.0,4.755,285.4115,41.715858,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,285.62076,41.73806,2,0.0
TRAPSIT,0.059,0,0,0,0.073,9.5,5921.0,3.766,286.65286,41.756142,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1936,7.2,5818.0,4.523,290.38223,41.757408,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0156,14.1,5696.0,4.491,290.39795,41.75079,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,291.6535,41.741772,2,0.0
TRAPSIT,0.0,0,0,1,0.778,20.1,5430.0,4.613,291.82629,41.7173,2,0.0
TRAPSIT,0.958,0,0,0,0.161,13.7,5370.0,4.337,284.22333,48.831772,2,0.0
TRAPSIT,0.0,0,1,1,1.276,71.6,6335.0,4.455,295.30209,40.069801,2,0.0
TRAPSIT,0.001,0,0,1,0.113,17.3,5750.0,4.538,295.36752,42.65678,2,0.0
TRAPSIT,0.0,0,1,0,0.431,1363.9,5436.0,4.587,291.70251,50.863491,2,0.0
TRAPSIT,0.0,1,0,0,0.528,2402.0,6022.0,4.49,282.38327,48.042782,2,0.0
TRAPSIT,0.0,0,0,1,0.54,9.4,5818.0,4.292,299.98813,43.663319,2,0.0
TRAPSIT,0.134,0,0,1,0.077,11.2,4733.0,4.569,290.46207,48.699551,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.35132,38.92704,2,0.0
TRAPSIT,0.0,0,1,0,0.978,155.5,7276.0,4.318,295.69751,38.902,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5987,14.2,6677.0,3.92,287.40594,39.020889,2,0.0
TRAPSIT,0.0,0,1,0,0.723,304.2,5619.0,4.07,291.17975,39.099651,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.8765,19.5,6067.0,4.307,291.21167,39.093189,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3683,9.1,4999.0,3.243,291.82446,39.00618,2,0.0
TRAPSIT,0.0,0,1,1,0.655,13.1,4835.0,4.758,293.6925,39.022141,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.3531,6.8,6098.0,4.286,294.33981,39.07333,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1616,12.3,6085.0,4.412,283.8996,45.724232,2,0.0
TRAPSIT,0.175,1,0,0,0.178,33.5,5229.0,2.486,285.50418,45.713482,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0868,11.4,5398.0,4.508,287.4462,45.794739,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2981,11.8,5126.0,4.623,288.78986,45.727459,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4594,6.6,5317.0,4.595,288.9707,45.732079,2,0.0
TRAPSIT,0.643,0,0,0,0.341,16.1,5141.0,4.526,292.64258,45.732342,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1665,12.4,5040.0,4.635,296.05667,45.76976,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2033,9.4,4788.0,4.599,298.3862,45.764229,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2749,6.0,6072.0,4.467,281.32047,47.214809,2,0.0
TRAPSIT,0.0,0,0,1,0.089,10.5,5654.0,4.536,283.02139,47.259651,2,0.0
TRAPSIT,0.0,0,1,0,0.831,8755.2,6791.0,4.137,283.8663,47.228271,1,1.0
TRAPSIT,0.2967892095357591,0,0,0,0.0198,13.2,5609.0,4.546,284.0925,47.251381,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.648,9.8,5357.0,3.641,288.47318,47.247921,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1243,14.9,5966.0,4.519,289.41861,47.291889,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0033,9.9,6446.0,3.935,292.12549,47.221966,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5181,5.2,6089.0,4.495,297.09702,47.223492,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,280.35217,43.293671,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.35,6.1,6225.0,4.537,286.03711,43.20401,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.63306,43.205311,2,0.0
TRAPSIT,0.0,0,1,0,1.281,108.6,6363.0,4.22,288.91037,43.21846,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.93484,43.21283,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.30634,43.24958,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1103,11.3,6356.0,3.985,296.65967,43.27029,2,0.0
TRAPSIT,0.0,0,1,0,0.823,3295.6,6130.0,4.42,296.0347,44.56221,2,0.000000000000000000000
TRAPSIT,0.2967892095357591,0,0,0,0.1779,6.8,5919.0,4.483,296.19122,44.542122,2,0.0
TRAPSIT,0.0,0,1,0,1.04,2148.6,6081.0,4.478,296.83002,44.549149,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1609,10.7,6609.0,4.183,296.94693,44.553761,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3058,6.7,4386.0,4.586,298.51447,44.500278,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6305,9.0,4995.0,3.118,300.83527,44.560661,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,300.90146,44.597328,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.6066,6.3,6077.0,4.408,283.7251,44.67886,2,0.0
TRAPSIT,0.088,0,0,0,0.954,12.4,5299.0,4.535,299.81772,45.709164,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4579,5.3,7872.0,3.698,300.35648,45.737091,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.12247,45.84251,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3145,7.6,6054.0,4.425,288.02945,45.800098,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2266,7.7,5033.0,2.645,297.29742,45.881748,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2991,13.2,6195.0,3.753,298.73535,45.863979,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3779,9.5,4961.0,3.131,299.03528,45.869289,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.049,10.6,6065.0,3.763,300.42334,45.886761,2,0.0
TRAPSIT,0.0,0,1,1,1.225,57.0,5893.0,4.505,298.55719,47.251991,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.77939,47.344372,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3282,10.0,5208.0,3.458,291.36295,47.328709,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,298.01306,47.325008,2,0.0
TRAPSIT,0.2967892095357591,0,0,1,0.2029,9.2,6174.0,4.374,281.5239,47.474751,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,281.88324,47.41605,2,0.0
TRAPSIT,0.0,0,1,0,1.046,2858.1,6273.0,4.442,282.19702,47.419579,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3519,9.7,6224.0,4.413,291.63892,47.474972,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0062,7.0,6525.0,4.215,296.6608,43.275089,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1124,9.2,5324.0,4.027,298.03403,43.228271,2,0.0
TRAPSIT,0.0,0,1,0,1.267,124.1,5696.0,4.151,280.1925,43.302479,2,0.0
TRAPSIT,0.492,0,0,0,0.175,9.3,6223.0,4.392,282.98114,43.300407,2,0.0
TRAPSIT,0.903,0,0,0,0.268,9.0,7372.0,4.142,287.93747,43.377659,2,0.0
TRAPSIT,0.0,0,1,0,0.876,584.6,5763.0,4.557,288.74359,43.351089,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.7102,7.4,5574.0,4.381,294.51031,43.322319,2,0.0
TRAPSIT,0.0,0,1,1,1.265,142.7,5762.0,4.576,297.25482,43.308979,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,20.7849,59.9,3960.0,4.721,285.70206,44.686989,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4505,12.0,5701.0,4.558,286.11234,44.657581,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.20068,44.64772,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5739,5.6,5255.0,4.616,286.28214,44.6651,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1026,20.6,5302.0,4.595,286.29144,44.658772,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1952,10.2,5649.0,4.553,286.78064,44.615559,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.111,12.0,5823.0,4.522,286.80566,44.63987,2,0.0
TRAPSIT,0.0,0,1,1,1.181,70.9,5853.0,4.544,288.92142,44.635181,2,0.0
TRAPSIT,0.0,0,0,1,0.028,12.4,3705.0,4.683,284.92264,45.973461,2,0.0
TRAPSIT,0.965,0,0,0,0.013,16.4,5960.0,4.306,285.60675,45.990318,2,0.0
TRAPSIT,0.0,0,1,1,0.981,19.0,5778.0,4.531,287.25195,45.9529,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0813,6.9,6018.0,4.036,287.3548,45.948662,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0792,5.2,6164.0,4.483,289.02255,45.926022,2,0.0
TRAPSIT,0.0,1,0,1,1.102,26.2,6140.0,4.455,291.28577,45.953651,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,291.3595,45.93539,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1883,6.4,5960.0,4.561,293.30792,45.983459,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1785,7.6,6068.0,4.568,297.83392,47.420731,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1407,11.0,5074.0,4.536,283.46307,47.5546,2,0.0
TRAPSIT,0.803,0,0,0,0.886,12.5,4899.0,4.624,287.29132,47.598251,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5548,5.6,6205.0,4.194,289.53293,47.596931,2,0.0
TRAPSIT,0.0,0,0,1,0.916,36.8,4889.0,4.574,296.2486,47.526539,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.7261,9.7,5227.0,4.541,297.04718,47.51762,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5092,6.8,5197.0,3.453,283.58612,47.633739,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,287.11761,47.61618,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0666,6.5,5132.0,3.321,297.53174,43.350368,2,0.0
TRAPSIT,0.0,0,0,0,0.577,38.6,3869.0,4.674,281.6337,43.411579,2,0.0
TRAPSIT,0.0,0,1,0,0.785,3452.5,6063.0,4.476,288.15308,43.47356,2,0.00000000000000000000
TRAPSIT,0.997,0,0,0,0.042,9.0,5475.0,4.567,289.72818,43.488239,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3668,4.8,5284.0,4.594,289.76526,43.432331,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2847,8.3,5214.0,3.109,290.85773,43.48455,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3443,17.5,5892.0,4.386,291.13617,43.476749,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.41537,43.41761,2,0.0
TRAPSIT,1.0,0,1,0,0.979,18.3,4989.0,2.442,291.97943,44.69516,2,0.0
TRAPSIT,0.0,0,1,0,0.473,682.9,7072.0,4.129,292.27148,44.697262,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2387,8.8,5829.0,4.575,295.59698,44.613892,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2032,9.0,6343.0,4.411,295.97278,44.645088,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5041,8.5,5751.0,4.514,296.9707,44.61042,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0052,7.5,5385.0,4.46,297.04089,44.62812,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.28964,44.745998,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3683,15.1,5693.0,4.551,287.08969,44.792,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.06277,45.9039,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3708,7.4,6098.0,4.321,296.97369,45.995209,2,0.0
TRAPSIT,0.0,0,1,0,1.287,31.8,5515.0,3.899,297.14429,45.950981,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,283.80612,46.065563,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5303,6.1,5695.0,4.545,285.07355,46.033482,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3417,5.8,7037.0,4.136,287.25385,46.094769,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3355,11.8,5242.0,3.606,287.37115,46.051189,2,0.0
TRAPSIT,0.884,0,0,0,0.256,9.0,5221.0,4.422,288.13684,46.03838,2,0.0
TRAPSIT,0.0,0,0,0,0.031,10.9,5613.0,4.378,292.03522,47.684391,2,0.0
TRAPSIT,0.0,0,1,0,0.611,6944.9,6456.0,3.906,295.80463,47.670906,1,1.0
TRAPSIT,0.2967892095357591,0,0,0,0.0281,6.0,5108.0,4.596,297.69525,47.605862,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3074,9.9,5620.0,4.036,284.43692,47.750332,2,0.0
TRAPSIT,0.989,0,0,0,0.66,10.9,6091.0,4.424,287.37808,47.771191,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0539,12.4,5849.0,4.517,292.11447,47.729462,2,0.0
TRAPSIT,0.0,0,1,0,1.227,38.3,5485.0,3.82,296.4761,47.703018,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,296.80301,47.785828,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1247,10.2,5857.0,4.403,294.81995,43.471111,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.99432,43.49432,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,296.47906,43.409382,2,0.0
TRAPSIT,0.99,0,0,0,0.752,13.3,6103.0,4.209,297.29047,43.467789,2,0.0
TRAPSIT,0.0,0,1,1,1.271,327.4,5934.0,4.331,281.65961,43.587891,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,283.87573,43.523079,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.51007,43.507629,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3044,5.7,5229.0,3.985,287.49988,43.59108,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.985,62.2,5768.0,4.375,291.08795,44.751789,2,0.0
TRAPSIT,0.907,0,0,0,0.024,17.5,5505.0,4.386,298.13864,44.744061,2,0.0
TRAPSIT,0.994,0,0,0,0.011,15.0,5456.0,4.477,298.23279,44.756432,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5664,14.6,6113.0,4.168,300.39194,44.78532,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2878,5.7,5197.0,4.422,300.95102,44.74918,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2397,7.2,5594.0,4.387,301.50656,44.711842,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0839,5.8,5938.0,4.12,283.34769,44.889378,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1377,7.3,6225.0,4.45,285.75574,44.85244,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.8375,8.8,5101.0,3.15,288.47919,46.058208,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1794,11.0,6120.0,4.489,291.21664,46.02248,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1034,8.1,5553.0,3.805,292.50098,46.037479,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,72.1108,5.8,5261.0,3.459,294.69092,46.06662,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3246,7.1,5401.0,3.885,294.69489,46.077,2,0.0
TRAPSIT,0.041,0,1,0,0.505,1583.7,4612.0,4.648,295.46451,46.016998,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6772,16.7,5048.0,2.978,295.87292,46.014462,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.9747,11.6,4883.0,2.783,297.59805,46.04377,2,0.0
TRAPSIT,0.0,1,0,0,1.305,347.6,6099.0,4.511,297.61914,47.767921,2,0.0
TRAPSIT,0.0,0,0,0,0.11,14.4,5277.0,3.495,297.8389,47.751709,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1103,8.7,5914.0,4.453,297.87003,47.771091,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,298.49625,47.738918,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,299.18796,47.77029,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,281.66693,47.876911,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4892,6.5,5458.0,4.09,282.68713,47.816978,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.27332,47.876881,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.41895,43.534599,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,290.83856,43.526741,2,0.0
TRAPSIT,0.562,0,0,0,0.018,15.4,5878.0,4.424,294.30466,43.509701,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1603,12.5,5897.0,4.489,294.6467,43.577499,2,0.0
TRAPSIT,0.995,0,0,0,0.297,10.7,4949.0,4.588,296.18665,43.581379,2,0.0
TRAPSIT,0.0,0,1,0,1.227,2360.6,6327.0,4.277,296.61633,43.529301,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.14142,43.685799,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1894,9.0,5079.0,2.977,289.74466,43.684608,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0345,8.4,5228.0,4.471,286.38165,44.879082,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.9571,5.8,5574.0,4.438,287.03516,44.815739,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,289.30008,44.828609,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.8575,8.6,5260.0,4.56,299.99295,44.88612,2,0.0
TRAPSIT,0.654,0,0,0,0.323,9.2,5222.0,3.556,300.00098,44.828499,2,0.0
TRAPSIT,0.0,0,1,0,1.252,195.7,4630.0,2.437,300.76859,44.83062,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4038,10.7,6031.0,4.103,284.03015,44.908718,2,0.0
TRAPSIT,1.0,0,0,0,0.372,8.7,6456.0,3.725,286.29129,44.920082,2,0.0
TRAPSIT,0.0,1,0,0,0.005,24.3,5966.0,4.069,299.84818,46.068039,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5818,7.9,5709.0,4.557,287.38818,46.139381,2,0.0
TRAPSIT,0.886,0,0,0,0.528,8.1,5176.0,4.612,294.35034,46.14957,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.7092,6.3,4816.0,4.508,295.18097,46.179401,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.9703,6.4,5039.0,2.587,295.85934,46.117008,2,0.0
TRAPSIT,0.2967892095357591,0,0,1,0.7039,15.4,6084.0,4.009,297.88663,46.190578,2,0.0
TRAPSIT,0.994,0,0,0,0.608,12.7,4147.0,4.601,285.63629,46.247269,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,70.1733,10.7,11068.0,4.377,292.70148,48.14328,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5925,5.4,5591.0,4.559,293.91037,48.192081,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1157,8.5,5099.0,3.021,296.5499,48.186661,2,0.0
TRAPSIT,1.0,0,0,0,0.025,12.3,4031.0,4.666,297.45166,48.15691,2,0.0
TRAPSIT,0.001,0,0,1,1.17,23.1,8237.0,3.753,298.70694,48.10091,2,0.0
TRAPSIT,0.94,0,0,0,0.956,38.0,6261.0,4.001,286.59122,48.220268,2,0.0
TRAPSIT,0.089,0,0,0,0.058,8.2,6095.0,4.429,289.21732,48.204311,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5688,6.4,6287.0,4.473,290.57974,48.214218,2,0.0
TRAPSIT,0.0,0,0,1,0.235,16.5,5587.0,4.556,289.97064,43.662239,2,0.0
TRAPSIT,0.716,0,0,0,0.019,11.0,6187.0,4.499,291.07666,43.61208,2,0.0
TRAPSIT,1.0,1,0,0,0.186,17.7,6250.0,4.472,294.96277,43.671661,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5008,10.9,5492.0,4.576,295.03766,43.62122,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.282,5.8,5911.0,4.519,295.04797,43.650429,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.5958,12.2,6409.0,4.523,295.66922,43.654781,2,0.0
TRAPSIT,0.0,1,0,0,0.663,13.0,5665.0,4.568,299.10294,43.69421,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.9542,6.9,5751.0,3.708,299.34103,43.643162,2,0.0
TRAPSIT,0.0,0,1,0,1.19,395.7,5544.0,4.146,286.7926,44.968369,2,0.0
TRAPSIT,0.814,0,0,0,0.827,10.6,5889.0,3.358,288.5152,44.923229,2,0.0
TRAPSIT,0.0,0,1,1,0.052,50.2,4678.0,2.756,289.32968,44.974209,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5663,7.4,5596.0,4.553,289.62814,44.942421,2,0.0
TRAPSIT,0.0,1,0,0,0.728,13.1,5780.0,4.438,296.42862,44.980206,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1492,6.7,5192.0,4.583,287.06146,45.03043,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1748,7.9,5158.0,3.541,289.25467,45.05521,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0532,10.0,4236.0,4.642,290.30774,45.01141,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.284,7.5,6029.0,4.494,287.56281,46.258438,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2415,6.1,5565.0,4.574,287.86899,46.26936,2,0.0
TRAPSIT,0.0,0,1,0,0.911,959.6,6201.0,4.213,293.3472,46.25544,2,0.0
TRAPSIT,0.507,0,0,1,0.035,7.4,4885.0,4.541,294.25906,46.221199,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.53946,46.294769,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4082,8.1,6886.0,4.305,295.22586,46.22015,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.077,11.5,6407.0,4.209,295.75208,46.253868,2,0.0
TRAPSIT,0.0,0,1,0,0.622,3867.7,8105.0,3.937,297.14346,46.228458,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3864,6.0,6070.0,4.246,292.32944,47.835629,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,297.58429,47.892738,2,0.0
TRAPSIT,0.0,0,1,0,1.208,5902.4,6486.0,4.337,297.69446,47.87896,1,1.0
TRAPSIT,0.2967892095357591,0,0,0,0.6973,7.7,5210.0,3.894,298.06827,47.867809,2,0.0
